"MIMS_UNIT"
1.04544830310354
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
14.0177721805894
1.74201809828646
6.68526786800964
1.56266086903911
1.64474088899671
1.62981228148871
2.61168839934215
1.86194399108273
0.795766416567025
1.70541181700024
1.77041507245614
2.84112174616596
1.63449258085481
2.07726949460331
2.40853516989594
1.66910936575219
1.79464693383189
2.06703273506915
4.97863554848119
3.75369070386687
1.58334228475139
1.68975386720086
4.06504124657321
0
4.39262457974644
1.85846952980854
2.94426339307971
3.63396426094759
0
0
5.54962505290189
5.77322186340679
3.56051306023604
2.41306043538947
3.93728516623874
4.08821014153142
4.60466321818789
1.94832904095898
1.7235814025816
2.17579698837378
2.28198064048061
1.96916154363181
2.03843243753801
5.70622221986953
8.54652889614736
6.92813704622218
0
10.2128449160755
1.74808503786079
0
0
6.19174054001687
6.01555092890449
2.020041854193
1.74518147326296
2.01892832484527
2.02171861169982
1.77763263774666
2.56706480041266
1.78116200964715
1.61051425977046
1.40656883040679
1.49410594535669
1.67657937615883
1.76164632780826
2.16362082319621
5.54742303448781
2.08469281926698
1.56504551809003
5.71989835323593
1.37010020595501
0.740245548155388
0
3.50537968794196
10.3309556107927
5.79707293153851
1.84952040427117
4.81402903066988
7.04011366786427
1.60029267539705
6.59631356235331
6.02053799385522
2.55107821561759
2.02680345353594
1.67101722130079
2.42034085402323
4.31956916750535
3.780508651852
0
0.715803323739722
3.50827008223003
11.0781189902042
5.89279042434961
2.05688987489412
1.64796802185539
2.12109295588194
3.32016128077668
4.15824358684282
3.30174587097471
1.92803676838094
1.77513145925559
1.636553220512
1.98735224099816
7.44860859849983
6.04082422757029
13.5918776364189
12.400959606817
1.95021305214782
0
0.603204841510702
0.946197813749438
0
9.76311821877727
10.7086336857583
4.16486203260007
3.92186458628971
4.55756414335688
12.0888644304616
4.75674489273856
5.71589482487196
5.74050595843757
13.6720563682987
2.13062561590269
4.09292934415023
2.32824939413161
2.84785783879602
2.96793250229977
2.73247795713836
3.93970167666898
1.6434946068801
2.83679358878605
2.46370096129729
5.13232446264656
7.45861040164786
9.65519084826024
5.90878847468934
8.28676796536343
9.19471246011716
3.37639378068312
6.79323829618632
9.08927292081045
8.37004397133947
5.12950255318528
6.61384617044191
9.12598732861715
19.8149834621617
20.5115686873234
14.3603763548559
17.1817206213311
7.80386865815976
5.34616690788678
0
1.52193404491337
1.96740838480132
4.21371197218969
2.32625796899125
1.51035885805154
0
1.60792399662339
2.06490117824757
0
1.72983806950435
3.14727588775226
1.67070936779928
3.00121843412706
2.92291063570727
0.741433212631915
9.76565769217762
20.7734667027948
4.12384551065462
19.1825110825074
12.074778343518
2.36213346337826
18.7046746936456
23.7667722599432
23.6071116769532
11.6337776177153
2.50425161080684
1.94238670035323
0.655612903937132
0
1.6204844815769
3.25586753707109
0
0
0
0
0
0
0
0.891307152461471
1.94999722126885
1.76919384577597
0
0.691314099602378
0
1.33865700204367
0.866496504918497
0.95764889788409
0
0
0
0
0
0
0.770871255409168
0
0
1.41886680284187
2.41614991740437
0.794682340800576
3.55975574484246
0
0
0
0
0
0
0.602026097667784
0
0
0
0
0
0
0
0
0.905169901616113
0
1.30345914005821
3.04035189524647
0.845006648059099
0.76482332607689
3.73607993965326
12.8673112398321
20.0374217098087
19.5838023645696
16.2984149017827
4.80491131119613
18.590163541293
18.0887997883148
18.8517341293044
19.038501109466
15.9434387215523
17.6576651712689
5.42043553184499
8.475672753337
1.50222216603422
1.81026098751216
0
0.725599070488669
3.89634239670899
2.04747978613197
1.43856466183619
0.726305493027582
1.46235608360784
0.672768790961329
0
2.31217149517473
2.01826357492507
2.86740311688198
7.16899495209492
24.9219619107007
14.4825216022216
11.6725656909929
1.49220140244993
2.80553252098997
8.09576855238664
7.04345849283369
7.5342791959932
8.381108088902
10.129909885135
8.55180345899958
7.70324591561981
4.71460897697553
11.5198925313568
15.1520926948949
12.4449800166969
11.030174452857
2.03502123487871
5.02029284130282
2.11080457982247
5.7122543664125
2.28463036308746
5.79151984138076
7.54208050527515
5.19715660698653
3.82165693773727
3.35185744146526
6.03484999394901
7.26736843600874
3.32965676142168
3.71139995263234
4.06902156744218
5.18876086325992
3.46258726888601
3.83981202138168
4.14780222436982
5.60002764852181
6.42335229874381
7.68663263641832
7.06750987509198
1.89515088792479
0.68539825514991
2.30285798976139
3.41358077547964
5.59156954723444
0.712460979730516
1.96690822972689
0
6.23047050498877
5.76213257688814
5.28124900481855
1.8769554314647
9.67422167253791
1.7690085094428
1.48792276369123
1.43125635959304
1.87873563559073
1.600403697615
2.38184647910281
2.66919127754023
2.32880091318184
2.11105447758496
2.40254060849881
2.41449085272901
1.75947165943947
1.64327162577391
4.15394393759628
6.3725474493301
2.24060754068698
3.15272711433161
2.36112141911384
3.75532697705088
4.05171422897272
4.8017556724725
1.70029884096826
0.768634729667586
4.52831135014928
5.65536239619598
7.82039654142136
5.85238839025645
4.76352778326212
9.24554319563164
0
0
0
9.60198600694976
11.9456418786289
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.7537703593073
5.812592390163
0
1.27702202808524
1.33689005155741
8.26667781979542
0.924311054664371
2.49019766995653
2.45244715128521
2.11844035100169
1.62834334450874
3.71810899940218
0.928829752593475
0.621181609813763
0
0.729890602699232
0.749235104637212
0.772360101183272
1.5654187656384
1.22413983442299
1.20627856511386
1.24821602719796
3.34675824121836
10.6986475765704
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.848089976360731
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6.2200353771016
4.27808056346882
7.35511557021635
5.26408342463056
4.90548037087256
1.23094644511142
2.93107115907435
3.54221062832432
0
0.759029177979918
0
0.609972390905245
0
1.36746936641695
0.732258258185309
0.793967713863119
0
1.60172437497113
0.830065733303048
0.900928217536804
0
1.92419484410063
0
0
0.814647995814282
0
0.694190079390308
0.631964621398981
0
0.787952568056401
0
0.682848821084626
1.92605511661326
2.01427501281208
0.680010872133358
3.2797874958015
3.36541952117407
3.74129339197713
1.6486683114917
1.80827085859737
0
0.819646050239652
5.07178212543336
0.754127200004879
0
1.93344001751079
0.76397775659505
0.726225828875257
0
0
0
0.601148259047517
0
0
1.50813536034187
0
1.56824355911669
1.95033500674457
7.76383776819625
7.33566834480789
0
2.05760478792255
5.20608178159619
1.53224000056784
1.9265719784376
2.50859035694168
1.10697204670776
1.69220437910518
1.98988856995225
1.68202287529508
0
1.86239291467563
2.17016026850706
1.71680390927627
4.81075539423684
0.706054320505437
0
0
0.62361536293057
0.629372525361405
1.61161130052195
2.53667499777423
2.11826226381032
0
1.80120545017953
1.72278922082974
0
2.14509492981809
0
0.633137325503401
3.39191186879916
8.3793373840574
8.92985770641232
5.52654987341177
0
0
4.97433618959497
0.933448278103596
1.64761291315632
0
1.14810542611986
0.686052026419858
1.58806516412605
1.06903737551567
1.03204612327862
1.75787435081598
1.02618439671431
1.7475532399775
0
0.872888541028334
4.05101754713563
7.6570738313449
9.40041625087523
3.75643626022953
4.35343099588901
2.92063232628775
3.29114867947446
4.69972839899624
1.69949946579385
1.93791304369204
4.32482457010752
2.05615155109056
3.95143886960738
0.923061391060959
0
0.975076466334501
4.67687387345252
2.27115550177103
0.797796080208482
0.726630406939186
0.815649611674339
4.44995313370092
8.71962272407456
0.741416532444988
0
0
0
0
0
7.02018892278506
7.56139572993888
0
